{'detection': 0.07605791091918945, 'recognition': 7.152557373046875e-06}
{'detection': 0.07646536827087402, 'recognition': 6.4373016357421875e-06}
{'detection': 0.07547163963317871, 'recognition': 6.67572021484375e-06}
{'detection': 0.08209800720214844, 'recognition': 4.5299530029296875e-06}
{'detection': 0.07095694541931152, 'recognition': 5.245208740234375e-06}
{'detection': 0.07497668266296387, 'recognition': 6.4373016357421875e-06}
{'detection': 0.06887125968933105, 'recognition': 5.7220458984375e-06}
{'detection': 0.08173727989196777, 'recognition': 4.5299530029296875e-06}
{'detection': 0.07120418548583984, 'recognition': 6.9141387939453125e-06}
{'detection': 0.07375383377075195, 'recognition': 5.7220458984375e-06}
{'detection': 0.07381486892700195, 'recognition': 5.9604644775390625e-06}
{'detection': 0.07856035232543945, 'recognition': 5.9604644775390625e-06}
{'detection': 0.06743741035461426, 'recognition': 5.245208740234375e-06}
{'detection': 0.07227540016174316, 'recognition': 5.0067901611328125e-06}
{'detection': 0.06882882118225098, 'recognition': 6.198883056640625e-06}
{'detection': 0.07091140747070312, 'recognition': 6.4373016357421875e-06}
{'detection': 0.07964348793029785, 'recognition': 6.9141387939453125e-06}
{'detection': 0.08331823348999023, 'recognition': 6.67572021484375e-06}
{'detection': 0.07594728469848633, 'recognition': 6.4373016357421875e-06}
{'detection': 0.07403039932250977, 'recognition': 5.9604644775390625e-06}
{'detection': 0.06728577613830566, 'recognition': 6.4373016357421875e-06}
{'detection': 0.07222390174865723, 'recognition': 6.198883056640625e-06}
{'detection': 0.07601332664489746, 'recognition': 0.05718040466308594}
{'detection': 0.10891342163085938, 'recognition': 7.152557373046875e-06}
{'detection': 0.07392191886901855, 'recognition': 0.05500340461730957}
{'detection': 0.38250136375427246, 'recognition': 5.0067901611328125e-06}
{'detection': 0.07203841209411621, 'recognition': 5.7220458984375e-06}
{'detection': 0.08068370819091797, 'recognition': 0.11268162727355957}
{'detection': 0.09856796264648438, 'recognition': 7.3909759521484375e-06}
{'detection': 0.07949018478393555, 'recognition': 8.58306884765625e-06}
{'detection': 0.07692790031433105, 'recognition': 0.12325048446655273}
{'detection': 0.11149907112121582, 'recognition': 6.4373016357421875e-06}
{'detection': 0.07746148109436035, 'recognition': 0.05742645263671875}
{'detection': 0.10656332969665527, 'recognition': 0.054759979248046875}
{'detection': 0.11226916313171387, 'recognition': 0.11494088172912598}
{'detection': 0.11191225051879883, 'recognition': 0.11489391326904297}
{'detection': 0.10999894142150879, 'recognition': 0.11537981033325195}
{'detection': 0.12069106101989746, 'recognition': 0.12011933326721191}
{'detection': 0.11253499984741211, 'recognition': 0.056097984313964844}
{'detection': 0.10381722450256348, 'recognition': 0.11286783218383789}
{'detection': 0.11597800254821777, 'recognition': 0.057305335998535156}
{'detection': 0.11412763595581055, 'recognition': 0.17249274253845215}
{'detection': 0.11484956741333008, 'recognition': 0.05695462226867676}
{'detection': 0.10827183723449707, 'recognition': 0.17404603958129883}
{'detection': 0.1149296760559082, 'recognition': 0.11425662040710449}
{'detection': 0.11180710792541504, 'recognition': 0.0557858943939209}
{'detection': 0.38149070739746094, 'recognition': 0.1130673885345459}
{'detection': 0.3750925064086914, 'recognition': 0.11308097839355469}
{'detection': 0.11676764488220215, 'recognition': 0.22557973861694336}
{'detection': 0.11459589004516602, 'recognition': 0.2322838306427002}
{'detection': 0.1102762222290039, 'recognition': 0.19959306716918945}
{'detection': 0.1067655086517334, 'recognition': 0.22899889945983887}
{'detection': 0.10429716110229492, 'recognition': 0.055239200592041016}
{'detection': 0.11077022552490234, 'recognition': 0.1236579418182373}
{'detection': 0.11649417877197266, 'recognition': 0.05532050132751465}
{'detection': 0.3848567008972168, 'recognition': 0.17133665084838867}
{'detection': 0.11607813835144043, 'recognition': 0.23096561431884766}
{'detection': 0.10797548294067383, 'recognition': 0.11239886283874512}
{'detection': 0.38948607444763184, 'recognition': 0.23504042625427246}
{'detection': 0.10705828666687012, 'recognition': 0.17884325981140137}
{'detection': 0.11545419692993164, 'recognition': 0.17255449295043945}
{'detection': 0.1097414493560791, 'recognition': 0.17409920692443848}
{'detection': 0.1110990047454834, 'recognition': 0.11393046379089355}
{'detection': 0.10710263252258301, 'recognition': 0.11198663711547852}
{'detection': 0.10163211822509766, 'recognition': 0.1129148006439209}
{'detection': 0.11943411827087402, 'recognition': 0.11222362518310547}
{'detection': 0.1121358871459961, 'recognition': 0.11778926849365234}
{'detection': 0.12393879890441895, 'recognition': 0.11202287673950195}
{'detection': 0.11339831352233887, 'recognition': 0.11385154724121094}
{'detection': 0.13050293922424316, 'recognition': 0.11211490631103516}
{'detection': 0.11699795722961426, 'recognition': 0.17679715156555176}
{'detection': 0.09473276138305664, 'recognition': 0.11242866516113281}
{'detection': 0.10161995887756348, 'recognition': 0.11217880249023438}
{'detection': 0.10663151741027832, 'recognition': 0.11733746528625488}
{'detection': 0.10867428779602051, 'recognition': 0.05633115768432617}
{'detection': 0.10990333557128906, 'recognition': 0.05997323989868164}
{'detection': 0.11260509490966797, 'recognition': 0.11582565307617188}
{'detection': 0.1288127899169922, 'recognition': 0.1142416000366211}
{'detection': 0.10696148872375488, 'recognition': 0.056479692459106445}
{'detection': 0.10275077819824219, 'recognition': 0.0544896125793457}
{'detection': 0.10306763648986816, 'recognition': 0.05636954307556152}
{'detection': 0.10646438598632812, 'recognition': 0.11322283744812012}
{'detection': 0.1120157241821289, 'recognition': 0.12459802627563477}
{'detection': 0.10535478591918945, 'recognition': 0.11769318580627441}
{'detection': 0.11251330375671387, 'recognition': 0.1732628345489502}
{'detection': 0.10425591468811035, 'recognition': 5.7220458984375e-06}
{'detection': 0.08283472061157227, 'recognition': 0.11374473571777344}
{'detection': 0.11565089225769043, 'recognition': 0.11531257629394531}
{'detection': 0.12004590034484863, 'recognition': 0.11260986328125}
{'detection': 0.12704730033874512, 'recognition': 0.12236547470092773}
{'detection': 0.12647557258605957, 'recognition': 0.11459469795227051}
{'detection': 0.1177518367767334, 'recognition': 0.11285710334777832}
{'detection': 0.11937212944030762, 'recognition': 0.057144880294799805}
{'detection': 0.10855960845947266, 'recognition': 0.11618685722351074}
{'detection': 0.11413311958312988, 'recognition': 0.11487770080566406}
{'detection': 0.11179804801940918, 'recognition': 0.058010101318359375}
{'detection': 0.10509872436523438, 'recognition': 0.11270666122436523}
{'detection': 0.11222958564758301, 'recognition': 0.05437970161437988}
{'detection': 0.10648417472839355, 'recognition': 0.055600881576538086}
{'detection': 0.10213994979858398, 'recognition': 0.113616943359375}
{'detection': 0.11608719825744629, 'recognition': 0.1178579330444336}
{'detection': 0.1044306755065918, 'recognition': 0.11265802383422852}
{'detection': 0.11957454681396484, 'recognition': 0.11667633056640625}
{'detection': 0.11379098892211914, 'recognition': 0.11323094367980957}
{'detection': 0.1138145923614502, 'recognition': 0.11348819732666016}
{'detection': 0.09278583526611328, 'recognition': 0.11475324630737305}
{'detection': 0.10737752914428711, 'recognition': 6.67572021484375e-06}
{'detection': 0.07940196990966797, 'recognition': 0.05399370193481445}
{'detection': 0.09786200523376465, 'recognition': 0.05728793144226074}
{'detection': 0.09738373756408691, 'recognition': 0.05809521675109863}
{'detection': 0.08990335464477539, 'recognition': 0.05443429946899414}
{'detection': 0.10181975364685059, 'recognition': 0.11771368980407715}
{'detection': 0.10831379890441895, 'recognition': 0.05425620079040527}
{'detection': 0.09429931640625, 'recognition': 0.05421924591064453}
{'detection': 0.09445333480834961, 'recognition': 0.05417299270629883}
{'detection': 0.09247708320617676, 'recognition': 0.05506634712219238}
{'detection': 0.10461664199829102, 'recognition': 0.0561985969543457}
{'detection': 0.10105133056640625, 'recognition': 6.9141387939453125e-06}
{'detection': 0.07310128211975098, 'recognition': 6.4373016357421875e-06}
{'detection': 0.07729792594909668, 'recognition': 0.05466151237487793}
{'detection': 0.10295772552490234, 'recognition': 0.05848050117492676}
{'detection': 0.10927891731262207, 'recognition': 0.059394121170043945}
{'detection': 0.10036277770996094, 'recognition': 0.054049015045166016}
{'detection': 0.09675955772399902, 'recognition': 0.06078624725341797}
{'detection': 0.09733152389526367, 'recognition': 0.0550692081451416}
{'detection': 0.08183717727661133, 'recognition': 0.05635786056518555}
{'detection': 0.10000801086425781, 'recognition': 0.056424617767333984}
{'detection': 0.09395718574523926, 'recognition': 0.05415940284729004}
{'detection': 0.09018588066101074, 'recognition': 0.05598592758178711}
{'detection': 0.08833456039428711, 'recognition': 6.67572021484375e-06}
{'detection': 0.0736093521118164, 'recognition': 0.05773782730102539}
{'detection': 0.08965301513671875, 'recognition': 6.198883056640625e-06}
{'detection': 0.06810545921325684, 'recognition': 6.198883056640625e-06}
{'detection': 0.0660390853881836, 'recognition': 6.198883056640625e-06}
{'detection': 0.06664299964904785, 'recognition': 5.9604644775390625e-06}
{'detection': 0.06727886199951172, 'recognition': 5.245208740234375e-06}
{'detection': 0.06651782989501953, 'recognition': 5.7220458984375e-06}
{'detection': 0.06748199462890625, 'recognition': 6.4373016357421875e-06}
{'detection': 0.06510305404663086, 'recognition': 6.198883056640625e-06}
{'detection': 0.0678250789642334, 'recognition': 6.67572021484375e-06}
{'detection': 0.07042670249938965, 'recognition': 8.58306884765625e-06}
{'detection': 0.06592822074890137, 'recognition': 6.198883056640625e-06}
{'detection': 0.06665897369384766, 'recognition': 6.9141387939453125e-06}
{'detection': 0.0652170181274414, 'recognition': 5.4836273193359375e-06}
{'detection': 0.06882882118225098, 'recognition': 7.3909759521484375e-06}
{'detection': 0.06299686431884766, 'recognition': 6.198883056640625e-06}
{'detection': 0.0643608570098877, 'recognition': 5.4836273193359375e-06}
{'detection': 0.06866025924682617, 'recognition': 6.4373016357421875e-06}
{'detection': 0.06988263130187988, 'recognition': 5.4836273193359375e-06}
{'detection': 0.06335020065307617, 'recognition': 6.198883056640625e-06}
{'detection': 0.06328749656677246, 'recognition': 6.4373016357421875e-06}
{'detection': 0.06375741958618164, 'recognition': 5.9604644775390625e-06}
{'detection': 0.06590604782104492, 'recognition': 5.9604644775390625e-06}
{'detection': 0.06441998481750488, 'recognition': 6.198883056640625e-06}
{'detection': 0.07117319107055664, 'recognition': 8.821487426757812e-06}
{'detection': 0.06545877456665039, 'recognition': 5.4836273193359375e-06}
{'detection': 0.06736373901367188, 'recognition': 7.62939453125e-06}
{'detection': 0.06538891792297363, 'recognition': 6.67572021484375e-06}
{'detection': 0.0668025016784668, 'recognition': 6.67572021484375e-06}
{'detection': 0.06339216232299805, 'recognition': 5.7220458984375e-06}
{'detection': 0.06097602844238281, 'recognition': 6.67572021484375e-06}
{'detection': 0.0652916431427002, 'recognition': 5.7220458984375e-06}
{'detection': 0.06811809539794922, 'recognition': 6.4373016357421875e-06}
{'detection': 0.06261777877807617, 'recognition': 6.4373016357421875e-06}
{'detection': 0.06082296371459961, 'recognition': 6.4373016357421875e-06}
{'detection': 0.06319689750671387, 'recognition': 5.9604644775390625e-06}
{'detection': 0.06107139587402344, 'recognition': 5.9604644775390625e-06}
{'detection': 0.06623506546020508, 'recognition': 6.198883056640625e-06}
{'detection': 0.06755661964416504, 'recognition': 6.198883056640625e-06}
{'detection': 0.06409716606140137, 'recognition': 6.9141387939453125e-06}
{'detection': 0.0637660026550293, 'recognition': 5.9604644775390625e-06}
{'detection': 0.062050819396972656, 'recognition': 6.198883056640625e-06}
{'detection': 0.06287527084350586, 'recognition': 6.4373016357421875e-06}
{'detection': 0.06191563606262207, 'recognition': 6.67572021484375e-06}
{'detection': 0.07169961929321289, 'recognition': 5.0067901611328125e-06}
{'detection': 0.060593605041503906, 'recognition': 6.198883056640625e-06}
{'detection': 0.08544015884399414, 'recognition': 9.298324584960938e-06}
{'detection': 0.06941413879394531, 'recognition': 5.245208740234375e-06}
{'detection': 0.06362724304199219, 'recognition': 5.9604644775390625e-06}
{'detection': 0.06687617301940918, 'recognition': 6.198883056640625e-06}
{'detection': 0.0651705265045166, 'recognition': 6.4373016357421875e-06}
